ServiceNo,Direction,StopSequence,BusStopCode
45,1,23,62239
45,1,24,63109
45,1,25,63291
45,1,26,63301
45,1,27,62221
45,1,28,62051
45,1,29,62149
45,1,30,62139
45,1,31,66381
45,1,32,66361
45,1,33,66039
45,1,34,66099
45,1,36,54601
45,1,37,54371
45,1,38,54381
45,1,39,54581
45,1,40,54571
45,1,41,54479
45,1,42,54359
45,1,43,54251
45,1,44,55201
45,1,45,55181
45,1,46,55301
45,1,47,55311
45,1,48,55009
45,2,1,55009
45,2,2,55231
45,2,3,55319
45,2,4,55309
45,2,5,55189
45,2,6,55209
45,2,7,54259
45,2,8,54351
45,2,9,54471
45,2,10,54579
45,2,11,54589
45,2,12,54389
45,2,13,54379
45,2,14,54609
45,2,15,54101
45,2,16,66091
45,2,17,66031
45,2,18,66369
45,2,19,66389
45,2,20,62131
45,2,21,62141
45,2,22,62059
45,2,23,62229
45,2,24,63309
45,2,25,63299
45,2,26,63101
45,2,27,62231
45,2,28,62241
45,2,29,71051
45,2,30,71061
45,2,31,71071
45,2,32,71081
45,2,33,71091
45,2,34,72019
45,2,36,84361
45,2,37,84311
45,2,38,84321
45,2,39,84341
45,2,40,84219
45,2,41,84199
45,2,42,84051
45,2,43,84061
45,2,44,85091
45,2,45,85049
45,2,46,85039
45,2,47,85029
45,2,48,85019
45,2,49,94079
45,2,50,94009
45A,1,1,63291
45A,1,2,63301
45A,1,3,62221
45A,1,4,62051
45A,1,5,62149
45A,1,6,62139
46,1,1,94009
46,1,2,94069
46,1,3,94059
46,1,4,84679
46,1,5,84669
46,1,6,84109
46,1,7,84069
46,1,8,84289
46,1,9,84249
46,1,10,84239
46,1,11,84229
46,1,12,84521
46,1,13,84201
46,1,14,75341
46,1,15,75061
46,1,16,76289
46,1,17,75079
46,1,18,75089
46,1,19,75209
46,1,20,75169
46,1,21,75131
46,1,22,75121
46,1,23,75009
46,2,1,75009
46,2,2,75129
46,2,3,75139
46,2,4,75161
46,2,5,75201
46,2,6,75081
46,2,7,75071
46,2,8,76281
46,2,9,75069
46,2,10,75349
46,2,11,84209
46,2,12,84529
46,2,13,84221
46,2,14,84231
46,2,15,84241
46,2,16,84281
46,2,17,84061
46,2,18,84101
46,2,19,84661
46,2,20,84671
46,2,21,94051
46,2,22,94061
46,2,23,94009
47,1,1,97009
47,1,2,96361
47,1,3,96389
47,1,4,96319
47,1,5,96221
47,1,6,96019
47,1,7,85109
47,1,8,85099
47,1,9,84101
47,1,10,84071
47,1,11,84081
47,1,12,84141
47,1,13,84111
47,1,14,84151
47,1,15,93131
47,1,16,93049
47,1,17,93039
47,1,18,93201
47,1,19,93029
47,1,20,93019
47,1,21,92089
47,1,22,92079
47,1,23,92069
47,1,24,92059
47,1,25,92049
47,1,26,92241
47,1,27,92101
47,1,28,92111
47,1,29,92121
47,1,30,92279
47,1,31,92061
47,1,32,92071
47,1,33,92081
47,1,34,93011
47,1,35,93021
47,1,36,93031
47,1,37,93041
47,1,38,93139
47,1,39,84159
47,1,40,84119
47,1,41,84149
47,1,42,84089
47,1,43,84079
47,1,44,84109
47,1,45,85091
47,1,46,85101
47,1,48,96229
47,1,49,96311
47,1,50,96381
47,1,51,96401
47,1,52,97009
48,1,1,84299
48,1,2,84431
48,1,3,85079
48,1,4,85089
48,1,5,85069
48,1,6,85059
48,1,7,85099
48,1,8,84101
48,1,9,84661
48,1,10,84671
48,1,11,94049
48,1,12,94089
48,1,13,94039
48,1,14,94029
48,1,15,94019
48,1,16,93131
48,1,17,93049
48,1,18,93039
48,1,19,93201
48,1,20,93029
48,1,21,93019
48,1,22,92089
48,1,23,92079
48,1,24,92069
48,1,25,92059
48,1,26,92049
48,1,27,92241
48,1,28,92099
48,1,29,82059
48,1,31,01541
48,1,32,07551
48,1,33,07531
48,1,34,40011
48,1,35,40271
48,1,36,40021
48,1,37,40031
48,1,38,40041
48,1,39,40051
48,1,40,40111
48,1,41,40071
48,1,42,40081
48,1,43,40091
48,1,44,41011
48,1,45,41021
48,1,46,41119
48,1,47,41109
48,1,48,11119
48,1,49,11109
48,1,50,11099
48,1,51,11231
48,1,52,11419
48,1,53,11389
48,1,54,11379
48,2,1,11379
48,2,2,11381
48,2,3,11401
48,2,4,11239
48,2,5,11091
48,2,6,11101
48,2,7,11111
48,2,8,41101
48,2,9,41111
48,2,10,41029
48,2,11,41019
48,2,12,40099
48,2,13,40089
48,2,14,40079
48,2,15,40119
48,2,16,40069
48,2,17,40059
48,2,18,40049
48,2,19,40039
48,2,20,40029
48,2,21,40279
48,2,22,40019
48,2,23,07539
48,2,24,07589
48,2,25,01559
48,2,26,01549
48,2,28,82051
48,2,30,92249
48,2,31,92041
48,2,32,92051
48,2,33,92061
48,2,34,92071
48,2,35,92081
48,2,36,93011
48,2,37,93021
48,2,38,93031
48,2,39,93041
48,2,40,93139
48,2,41,94011
48,2,42,94021
48,2,43,94031
48,2,44,94041
48,2,45,84679
48,2,46,84669
48,2,47,84109
48,2,48,85091
48,2,49,85051
48,2,50,85061
48,2,51,85081
48,2,52,85071
48,2,53,84439
48,2,54,84299
49,1,1,28009
49,1,2,28441
49,1,3,28069
49,1,4,28059
49,1,5,28309
49,1,6,20061
49,1,7,20081
49,1,8,21011
49,1,9,21779
49,1,10,21561
49,1,11,21571
49,1,12,21631
49,1,13,21641
49,1,14,21679
49,1,15,21601
49,1,16,21611
49,1,17,21211
49,1,18,28099
49,1,19,28381
49,1,20,28391
49,1,21,28401
49,1,22,28541
49,1,23,28551
49,1,24,28561
49,1,25,28571
49,1,26,28581
49,1,27,28591
49,1,28,28601
49,1,29,28611
49,1,30,28389
49,1,31,28091
49,1,32,21229
49,1,33,21219
49,1,34,21619
49,1,35,21609
49,1,36,21671
49,1,37,21649
49,1,38,21639
49,1,39,21579
49,1,40,21569
49,1,41,21771
49,1,42,21019
49,1,43,20089
49,1,44,20069
49,1,45,20271
49,1,46,28051
49,1,47,28061
49,1,48,28449
49,1,49,28009
4N,1,1,02099
4N,1,2,02101
4N,1,3,02051
4N,1,4,02061
4N,1,5,04167
4N,1,6,04249
4N,1,7,05029
4N,1,8,04222
4N,1,9,04211
4N,1,10,04331
4N,1,11,13109
4N,1,12,13211
4N,1,13,06151
4N,1,14,06141
4N,1,15,06131
4N,1,16,13121
4N,1,17,13141
4N,1,18,13191
4N,1,19,09048
4N,1,20,09038
4N,1,21,08138
4N,1,22,08057
4N,1,23,08079
4N,1,24,07011
4N,1,25,07021
4N,1,26,07539
4N,1,27,07589
4N,1,28,01559
4N,1,29,01549
4N,1,32,92071
4N,1,33,92081
4N,1,34,93011
4N,1,35,93021
4N,1,36,93031
4N,1,37,93041
4N,1,38,93139
4N,1,39,84159
4N,1,40,84039
4N,1,41,84301
4N,1,42,84311
4N,1,43,84321
4N,1,44,84341
4N,1,45,84221
4N,1,46,84251
4N,1,47,84261
4N,1,48,84271
4N,1,49,84591
4N,1,50,84431
4N,1,52,96259
4N,1,53,96169
4N,1,54,96171
4N,1,55,96291
4N,1,56,96209
4N,1,57,96041
4N,1,58,96051
4N,1,59,96061
4N,1,60,98011
4N,1,61,98091
4N,1,62,78211
4N,1,63,78201
4N,1,64,78231
4N,1,65,78241
4N,1,66,78089
4N,1,67,78101
4N,1,68,77009
4N,1,69,77191
4N,1,70,77201
4N,1,71,77211
4N,1,72,77221
4N,1,73,77169
4N,1,74,77319
4N,1,75,77309
4N,1,76,77061
4N,1,77,78049
4N,1,78,77019
4N,1,79,77029
4N,1,80,77039
4N,1,81,77049
4N,1,82,77059
4N,1,83,78069
4N,1,84,78059
5,1,1,77009
5,1,2,78109
5,1,3,78119
5,1,4,78129
5,1,5,78139
5,1,6,78149
5,1,7,98109
5,1,8,97121
5,1,9,97111
5,1,10,97059
5,1,11,98319
5,1,12,98291
5,1,13,97019
5,1,14,96069
5,1,15,96059
5,1,16,96049
5,1,17,96201
5,1,18,96191
5,1,19,96261
5,1,20,96161
5,1,21,96251
5,1,22,96281
5,1,23,75059
5,1,24,75069
5,1,25,75349
5,1,26,84609
5,1,27,84639
5,1,28,84619
5,1,29,84629
5,1,30,84479
5,1,31,84469
5,1,32,84481
5,1,33,84701
5,1,34,72031
5,1,35,72041
5,1,36,72051
5,1,37,71091
5,1,38,72019
5,1,40,52079
5,1,41,50059
5,1,42,50049
5,1,43,50037
5,1,44,50069
5,1,45,40129
5,1,46,40189
5,1,47,40179
5,1,48,09219
5,1,49,13199
5,1,50,13159
5,1,51,13139
5,1,52,13119
5,1,53,06129
5,1,54,06069
5,1,55,06051
5,1,56,10141
5,1,57,10151
5,1,58,10161
5,1,59,10379
5,1,60,10081
5,1,61,10009
5,2,1,10009
5,2,2,10089
5,2,3,10371
5,2,4,10169
5,2,5,10149
5,2,6,06071
5,2,7,06081
5,2,8,06131
5,2,9,13121
5,2,10,13141
5,2,11,13191
5,2,12,09212
5,2,13,40171
5,2,14,40181
5,2,15,40121
5,2,16,50061
5,2,17,50031
5,2,18,50041
5,2,19,50051
5,2,20,51011
5,2,21,52071
5,2,23,72011
5,2,24,71099
5,2,25,72059
5,2,26,72049
5,2,27,72039
5,2,28,84709
5,2,29,84489
5,2,30,84461
5,2,31,84471
5,2,32,84621
5,2,33,84611
5,2,34,84631
5,2,35,84601
5,2,36,75341
5,2,37,75061
5,2,38,75051
5,2,39,96289
5,2,40,96259
5,2,41,96169
5,2,42,96269
5,2,43,96199
5,2,44,96209
5,2,45,96041
5,2,46,96051
5,2,47,96061
5,2,48,97011
5,2,49,98299
5,2,50,98311
5,2,51,97051
5,2,52,97119
5,2,53,97129
5,2,54,98101
5,2,55,78141
5,2,56,78131
5,2,57,78121
5,2,58,78111
5,2,59,78101
5,2,60,77009
50,1,1,53009
50,1,2,53221
50,1,3,53239
50,1,4,53249
50,1,5,54539
50,1,6,54311
50,1,7,54321
50,1,8,54331
50,1,9,54391
50,1,10,54341
50,1,11,54351
50,1,12,54471
50,1,13,54481
50,1,14,54491
50,1,15,54501
50,1,16,54651
50,1,17,66451
50,1,18,66461
50,1,19,66471
50,1,20,64121
50,1,21,67079
50,1,22,67069
50,1,23,67059
50,1,24,67049
50,1,25,67081
50,1,26,68011
50,1,27,67491
50,1,28,67481
50,1,29,67471
50,1,30,67321
50,1,31,65801
50,1,32,67379
50,1,33,67381
50,1,34,67391
50,1,35,67401
50,1,36,67101
50,1,37,67111
50,1,38,67121
50,1,39,67531
50,1,40,67521
50,1,41,65521
50,1,42,65231
50,1,43,65181
50,1,44,65321
50,1,45,65311
50,1,46,65301
50,1,47,65351
50,1,48,65009
50,2,1,65009
50,2,2,65359
50,2,3,65309
50,2,4,65319
50,2,5,65329
50,2,6,65189
50,2,7,65239
50,2,8,65529
50,2,9,67529
50,2,10,67539
50,2,11,67129
50,2,12,67119
50,2,13,67109
50,2,14,67409
50,2,15,67399
50,2,16,67389
50,2,17,67371
50,2,18,65809
50,2,19,67329
50,2,20,67479
50,2,21,67489
50,2,22,67499
50,2,23,68019
50,2,24,67089
50,2,25,67041
50,2,26,67051
50,2,27,67061
50,2,28,67071
50,2,29,64129
50,2,30,66479
50,2,31,66459
50,2,32,54659
50,2,33,54509
50,2,34,54499
50,2,35,54489
50,2,36,54479
50,2,37,54359
50,2,38,54349
50,2,39,54399
50,2,40,54339
50,2,41,54329
50,2,42,54319
50,2,43,54531
50,2,44,53241
50,2,45,53231
50,2,46,53229
50,2,47,53009
502,1,1,22609
502,1,2,22191
502,1,3,22181
502,1,4,22461
502,1,5,22451
502,1,6,27301
502,1,7,27369
502,1,8,27359
502,1,9,27389
502,1,10,27379
502,1,11,22599
502,1,12,22449
502,1,13,22489
502,1,14,21399
502,1,15,21421
502,1,16,21241
502,1,17,28539
502,1,18,28409
502,1,19,28529
502,1,20,28519
502,1,21,28509
502,1,22,28499
502,1,23,28469
502,1,24,28459
502,1,25,28339
502,1,26,28329
502,1,27,28631
502,1,28,28641
502,1,29,28651
502,1,30,28049
502,1,31,09169
502,1,32,09179
502,1,33,09048
502,1,34,09038
502,1,35,08138
502,1,36,08057
502,1,37,08069
502,1,38,04179
502,1,39,02049
502,1,40,02151
502,1,41,02161
502,1,42,02171
502,1,43,03509
502,1,44,03519
502,1,45,03539
502,1,46,03529
502,1,47,03129
502,1,48,03217
502,1,60,28041
502,1,61,28659
502,1,62,28649
502,1,63,28639
502,1,64,28321
502,1,65,28331
502,1,66,28451
502,1,67,28461
502,1,68,28491
502,1,69,28501
502,1,70,28511
502,1,71,28521
502,1,72,28401
502,1,73,28531
502,1,74,21249
502,1,75,21429
502,1,76,21391
502,1,77,22481
502,1,78,22441
502,1,79,22591
502,1,80,27371
502,1,81,27381
502,1,82,27351
502,1,83,27361
502,1,84,27309
502,1,85,22459
502,1,86,22469
502,1,87,22189
502,1,88,22199
502,1,89,22609
502A,1,1,22609
502A,1,2,22191
502A,1,3,22181
502A,1,4,22461
502A,1,5,22451
502A,1,6,27301
502A,1,7,27369
502A,1,8,27359
502A,1,9,27389
502A,1,10,27379
502A,1,11,22599
502A,1,12,22449
502A,1,13,22489
502A,1,14,21399
502A,1,15,21421
502A,1,16,21241
502A,1,24,09169
502A,1,25,09179
502A,1,26,09048
502A,1,27,09038
502A,1,28,08138
502A,1,29,08057
502A,1,30,08069
502A,1,31,04179
502A,1,32,02049
502A,1,33,02151
502A,1,34,02161
502A,1,35,02171
502A,1,36,03509
502A,1,37,03519
502A,1,38,03539
502A,1,39,03529
506,1,1,28009
506,1,2,28441
506,1,3,28071
506,1,4,28081
506,1,5,28281
506,1,6,28291
506,1,7,43459
506,1,8,43349
506,1,9,43539
506,1,10,43409
506,1,11,43411
506,1,12,43179
506,1,13,43189
506,1,14,43619
506,1,15,43629
506,1,16,42319
506,1,17,52071
506,1,18,52509
506,1,19,52329
506,1,20,72011
506,1,21,72021
506,1,22,72061
506,1,23,72071
506,1,24,84499
506,1,25,84489
506,1,26,84461
506,1,27,84471
506,1,28,84621
506,1,29,84611
506,1,30,84631
506,1,31,84601
506,1,32,84209
506,1,33,84529
506,1,34,84219
506,1,35,84199
506,1,36,84051
506,1,37,84061
506,1,38,84101
506,1,39,84661
506,1,40,84671
506,1,41,94051
506,1,42,94061
506,1,43,94009
506,2,1,94009
506,2,2,94069
506,2,3,94059
506,2,4,84679
506,2,5,84669
506,2,6,84109
506,2,7,84069
506,2,8,84059
506,2,9,84191
506,2,10,84211
506,2,11,84521
506,2,12,84201
506,2,13,84609
506,2,14,84639
506,2,15,84619
506,2,16,84629
506,2,17,84479
506,2,18,84469
506,2,19,84481
506,2,20,84491
506,2,21,72079
506,2,22,72069
506,2,23,72029
506,2,24,72019
506,2,25,52321
506,2,26,52501
506,2,27,52079
506,2,28,42311
506,2,29,43621
506,2,30,43611
506,2,31,43181
506,2,32,43171
506,2,33,43419
506,2,34,43401
506,2,35,43531
506,2,36,43341
506,2,37,43453
506,2,38,28299
506,2,39,28289
506,2,40,28089
506,2,41,28079
506,2,42,28449
506,2,43,28009
51,1,1,64009
51,1,2,64019
51,1,3,63069
51,1,4,63249
51,1,5,63071
51,1,6,63081
51,1,7,63091
51,1,8,63101
51,1,9,62231
51,1,10,62241
51,1,11,71051
51,1,12,71061
51,1,13,71071
51,1,14,71081
51,1,15,71091
51,1,16,72019
51,1,17,83119
51,1,18,83109
51,1,19,82069
51,1,20,82049
51,1,21,82029
51,1,22,82109
51,1,23,81069
51,1,24,81049
51,1,25,81029
51,1,26,80089
51,1,27,80069
51,1,28,80049
51,1,29,80039
51,1,30,80029
51,1,31,01339
51,1,32,01329
51,1,33,01229
51,1,34,01139
51,1,35,01039
51,1,36,01029
51,1,37,04168
51,1,38,04249
51,1,39,05029
51,1,40,05131
51,1,41,06171
51,1,42,06161
51,1,43,06151
51,1,44,06141
51,1,45,10221
51,1,46,10231
51,1,47,10241
51,1,48,10261
51,1,49,10271
51,1,50,10281
51,1,51,10291
51,1,52,11131
51,1,53,11141
51,1,54,11151
51,1,55,11059
51,1,56,11049
51,1,57,11039
51,1,58,11029
51,1,59,11519
51,1,60,18019
51,1,61,15059
51,1,62,15049
51,1,63,15141
51,1,64,15151
51,1,65,15161
51,1,66,15191
51,1,67,15201
51,1,68,15221
51,1,69,16201
51,1,70,16011
51,1,71,16021
51,1,72,16031
51,1,73,16041
51,1,74,16051
51,1,75,16061
51,1,76,16071
51,1,77,16081
51,1,78,17011
51,1,79,17021
51,1,80,17381
51,1,81,17031
51,1,82,17041
51,1,83,17061
51,1,84,17071
51,1,85,20291
51,1,86,20281
51,1,87,20131
51,1,88,20141
51,1,89,20199
51,1,90,20189
51,1,91,20261
51,1,92,20271
51,1,93,28221
51,1,94,28231
51,1,95,28241
51,1,96,28439
51,1,97,28211
51,1,98,28009
51,2,1,28009
51,2,2,28301
51,2,3,28431
51,2,4,28249
51,2,5,28239
51,2,6,28229
51,2,7,20269
51,2,8,20181
51,2,9,20191
51,2,10,20149
51,2,11,20139
51,2,12,20289
51,2,13,20299
51,2,14,17079
51,2,15,17069
51,2,16,17049
51,2,17,17039
51,2,18,17389
51,2,19,17029
51,2,20,17019
51,2,21,16089
51,2,22,16079
51,2,23,16069
51,2,24,16059
51,2,25,16049
51,2,26,16039
51,2,27,16029
51,2,28,16019
51,2,29,16209
51,2,30,15229
51,2,31,15219
51,2,32,15209
51,2,33,15199
51,2,34,15169
51,2,35,15159
51,2,36,15149
51,2,37,15041
51,2,38,15051
51,2,39,18011
51,2,40,11511
51,2,41,11021
51,2,42,11031
51,2,43,11041
51,2,44,11051
51,2,45,11159
51,2,46,11149
51,2,47,11139
51,2,48,10299
51,2,49,10289
51,2,50,10279
51,2,51,10269
51,2,52,10249
51,2,53,10239
51,2,54,10229
51,2,55,06149
51,2,56,06159
51,2,57,06169
51,2,58,06189
51,2,59,05023
51,2,60,04222
51,2,61,04142
51,2,62,01012
51,2,63,01113
51,2,64,01121
51,2,65,01211
51,2,66,01311
51,2,67,80011
51,2,68,80031
51,2,69,80051
51,2,70,80071
51,2,71,80091
51,2,72,81011
51,2,73,81031
51,2,74,81051
51,2,75,82011
51,2,76,82032
51,2,77,82061
51,2,78,83101
51,2,79,83111
51,2,80,72011
51,2,81,71099
51,2,82,71089
51,2,83,71079
51,2,84,71069
51,2,85,71059
51,2,86,62249
51,2,87,62239
51,2,88,63109
51,2,89,63099
51,2,90,63089
51,2,91,63079
51,2,92,63241
51,2,93,63061
51,2,94,64011
51,2,95,64009
513,1,1,75129
513,1,2,75139
513,1,3,75161
513,1,4,75201
513,1,5,75109
513,1,6,75039
513,1,7,75241
513,1,8,75231
513,1,9,75221
513,1,10,75051
513,1,19,03539
513,1,20,03529
513,1,21,03129
513,1,22,03218
513,2,1,03222
513,2,2,03111
513,2,3,03071
513,2,5,03381
513,2,6,03391
513,2,15,75059
513,2,16,75229
513,2,17,75239
513,2,18,75249
513,2,19,75031
513,2,20,75101
513,2,21,75209
513,2,22,75169
513,2,23,75131
513,2,24,75121
518,1,1,77009
518,1,2,77191
518,1,3,77201
518,1,4,77211
518,1,5,77251
518,1,6,77261
518,1,7,77271
518,1,8,77289
518,1,9,77239
518,1,10,77249
518,1,11,78049
518,1,12,77019
518,1,13,77029
518,1,14,77039
518,1,15,77049
518,1,16,77059
518,1,17,78069
518,1,18,78059
518,1,19,98099
518,1,20,98019
518,1,21,76249
518,1,22,76239
518,1,23,76039
518,1,24,76109
518,1,25,76099
518,1,26,76089
518,1,27,76079
518,1,28,75059
518,1,29,75229
518,1,30,75239
518,1,31,75249
518,1,32,75259
518,1,33,84459
518,1,34,84539
518,1,37,50129
518,1,38,50119
518,1,39,50069
518,1,41,40189
518,1,42,40179
518,1,43,09219
518,1,44,09047
518,1,45,09037
518,1,46,08138
518,1,47,08057
518,1,48,08069
518,1,49,04179
518,1,50,02049
518,1,51,02151
518,1,52,02161
518,1,53,02171
518,1,54,03509
518,1,55,03519
518,1,60,84451
518,1,61,75251
518,1,62,75241
518,1,63,75231
518,1,64,75221
518,1,65,75051
518,1,66,76071
518,1,67,76081
518,1,68,76091
518,1,69,76101
518,1,70,76031
518,1,71,76231
518,1,72,76241
518,1,73,98011
518,1,74,98091
518,1,75,78051
518,1,76,78061
518,1,77,77051
518,1,78,77041
518,1,79,77031
518,1,80,77021
518,1,81,77011
518,1,82,77241
518,1,83,77231
518,1,84,77281
518,1,85,77279
518,1,86,77269
518,1,87,77259
518,1,88,77219
518,1,89,77209
518,1,90,77199
518,1,91,77009
518A,1,1,77009
518A,1,2,77191
518A,1,3,77201
518A,1,4,77211
518A,1,5,77251
518A,1,6,77261
518A,1,7,77271
518A,1,8,77289
518A,1,9,77239
518A,1,10,77249
518A,1,11,78049
518A,1,12,77019
518A,1,13,77029
518A,1,14,77039
518A,1,15,77049
518A,1,16,77059
518A,1,17,78069
518A,1,18,78059
518A,1,19,98099
518A,1,20,98019
518A,1,23,50129
518A,1,24,50119
518A,1,25,50069
518A,1,27,40189
518A,1,28,40179
518A,1,29,09219
518A,1,30,09047
518A,1,31,09037
518A,1,32,08138
518A,1,33,08057
518A,1,34,08069
518A,1,35,04179
518A,1,36,02049
518A,1,37,02151
518A,1,38,02161
518A,1,39,02171
518A,1,40,03509
518A,1,41,03519
51A,1,1,28009
51A,1,2,28301
51A,1,3,28431
51A,1,4,28249
51A,1,5,28239
51A,1,6,28229
51A,1,7,20269
51A,1,8,20181
51A,1,9,20191
52,1,1,53009
52,1,2,53221
52,1,3,53239
52,1,4,53391
52,1,5,53381
52,1,6,53371
52,1,7,53321
52,1,8,53331
52,1,9,53341
52,1,10,53351
52,1,11,53361
52,1,12,53069
52,1,13,53059
52,1,14,53049
52,1,15,53039
52,1,16,53029
52,1,17,53019
52,1,18,51079
52,1,19,51119
52,1,20,41169
52,1,21,42089
52,1,22,42149
52,1,23,12109
52,1,24,12099
52,1,25,12089
52,1,26,12079
52,1,27,12069
52,1,28,17119
52,1,29,17109
52,1,30,17151
52,1,31,17161
52,1,32,17171
52,1,33,17181
52,1,34,20101
52,1,35,28011
52,1,36,28021
52,1,37,28031
52,1,38,28041
52,1,39,28659
52,1,40,28649
52,1,41,28639
52,1,42,28319
52,1,43,28449
52,1,44,28211
52,1,45,28009
52,2,1,28009
52,2,2,28441
52,2,3,28311
52,2,4,28631
52,2,5,28641
52,2,6,28651
52,2,7,28049
52,2,8,28039
52,2,9,28029
52,2,10,28019
52,2,11,20109
52,2,12,17189
52,2,13,17179
52,2,14,17169
52,2,15,17159
52,2,16,17101
52,2,17,17111
52,2,18,12061
52,2,19,12071
52,2,20,12081
52,2,21,12091
52,2,22,12101
52,2,23,42141
52,2,24,42071
52,2,25,42259
52,2,26,41161
52,2,27,51111
52,2,28,51071
52,2,29,53011
52,2,30,53021
52,2,31,53041
52,2,32,53051
52,2,33,53061
52,2,34,53369
52,2,35,53359
52,2,36,53349
52,2,37,53339
52,2,38,53329
52,2,39,53379
52,2,40,53389
52,2,41,53399
52,2,42,53231
52,2,43,53229
52,2,44,53009
53,1,1,53009
53,1,2,53261
53,1,3,53249
53,1,4,54539
53,1,5,54101
53,1,6,66091
53,1,7,66031
53,1,8,66041
53,1,9,66051
53,1,10,66379
53,1,11,66359
53,1,12,62141
53,1,13,62059
53,1,14,62229
53,1,15,63309
53,1,16,63299
53,1,17,63289
53,1,18,63279
53,1,19,63269
53,1,20,63131
53,1,21,64201
53,1,22,64211
53,1,23,64221
53,1,24,64131
53,1,27,77339
53,1,28,77289
53,1,29,77239
53,1,30,77249
53,1,31,78049
53,1,32,77019
53,1,33,77029
53,1,34,77039
53,1,35,77049
53,1,36,77059
53,1,37,78069
53,1,38,78059
53,1,39,98099
53,1,40,98019
53,1,42,95151
53,1,43,95011
53,1,44,95109
53,1,45,95029
53,1,46,95129
53,1,47,95019
53,1,48,95159
53,1,50,98011
53,1,51,98091
53,1,52,78051
53,1,53,78061
53,1,54,77051
53,1,55,77041
53,1,56,77031
53,1,57,77021
53,1,58,77011
53,1,59,77241
53,1,60,77231
53,1,61,77281
53,1,62,77331
53,1,65,64229
53,1,66,64219
53,1,67,64209
53,1,68,63139
53,1,69,63261
53,1,70,63271
53,1,71,63281
53,1,72,63291
53,1,73,63301
53,1,74,62221
53,1,75,62051
53,1,76,62149
53,1,77,66351
53,1,78,66371
53,1,79,66059
53,1,80,66049
53,1,81,66039
53,1,82,66099
53,1,83,54109
53,1,84,54531
53,1,85,53241
53,1,86,53269
53,1,87,53009
53A,1,1,77289
53A,1,2,77239
53A,1,3,77249
53A,1,4,78049
53A,1,5,77019
53A,1,6,77029
53A,1,7,77039
53A,1,8,77049
53A,1,9,77059
53A,1,10,78069
53A,1,11,78059
53A,1,12,98099
53A,1,13,98019
53A,1,15,95151
53A,1,16,95011
53A,1,17,95109
53A,1,18,95029
53A,1,19,95129
53M,1,1,63261
53M,1,2,63271
53M,1,3,63281
53M,1,4,63291
53M,1,5,63301
53M,1,6,62221
53M,1,7,62051
53M,1,8,63141
53M,1,9,66379
53M,1,10,66359
53M,1,11,62141
53M,1,12,62059
53M,1,13,62229
53M,1,14,63309
53M,1,15,63299
53M,1,16,63289
53M,1,17,63279
53M,1,18,63269
54,1,1,53009
54,1,2,53279
54,1,3,53289
54,1,4,53251
54,1,5,53221
54,1,6,53239
54,1,7,53391
54,1,8,53381
54,1,9,53371
54,1,10,53159
54,1,11,53149
54,1,12,53139
54,1,13,53129
54,1,14,53119
54,1,15,51089
54,1,16,51059
54,1,17,51049
54,1,18,51039
54,1,19,51029
54,1,20,51019
54,1,21,50059
54,1,22,50049
54,1,23,50037
54,1,24,50069
54,1,25,40129
54,1,26,40189
54,1,27,40179
54,1,28,09219
54,1,29,13199
54,1,30,13159
54,1,31,13071
54,1,32,13081
54,1,33,13091
54,1,34,13101
54,1,35,04339
54,1,36,04219
54,1,37,04239
54,1,38,05059
54,1,39,05049
54,1,40,05039
54,1,41,05019
54,1,42,10011
54,1,43,10041
54,1,44,10499
54,2,1,10499
54,2,2,10049
54,2,3,10017
54,2,4,05012
54,2,5,05022
54,2,6,04222
54,2,7,04211
54,2,8,04331
54,2,9,13109
54,2,10,13099
54,2,11,13089
54,2,12,13079
54,2,13,13141
54,2,14,13191
54,2,15,09212
54,2,16,40171
54,2,17,40181
54,2,18,40121
54,2,19,50061
54,2,20,50031
54,2,21,50041
54,2,22,50051
54,2,23,51011
54,2,24,51021
54,2,25,51031
54,2,26,51051
54,2,27,51081
54,2,28,53111
54,2,29,53121
54,2,30,53131
54,2,31,53141
54,2,32,53151
54,2,33,53379
54,2,34,53389
54,2,35,53399
54,2,36,53231
54,2,37,53229
54,2,38,53259
54,2,39,53281
54,2,40,53271
